id	uuid	observed_on	time_observed_at	time_zone	user_id	user_name	created_at	license	url	image_url	place_guess	latitude	longitude	positional_accuracy	species_guess	scientific_name	iconic_taxon_name	taxon_id	community_species	image_url_large	species	confidence	status	corrected_species	corrected_status	original_species
1058713	ba7c6c79-726b-48b5-b97f-7e14212239af	2014-11-07	2014-11-07 08:12:21 +0900	New Caledonia	1	Ken-ichi Ueda	2014-11-07 10:09:20 +0900	CC0	http://www.inaturalist.org/observations/1058713	https://inaturalist-open-data.s3.amazonaws.com/photos/1327660/medium.jpg	Mimosa Rocks National Park, AU-NS-BV, AU-NS, AU	-36.628268	150.018132	5	Southern Man-O-War	Physalia megalista	Animalia	1631519	megalista	https://inaturalist-open-data.s3.amazonaws.com/photos/1327660/large.jpg	megalista	NA	corrected_inital	megalista	corrected_inital	NA
1065500	4e242038-c662-46f8-bd4d-03284cae5c55	2014-11-03		Auckland	5302	Colin Meurk	2014-11-10 10:10:19 +0900	CC-BY	http://naturewatch.org.nz/observations/1065500	https://inaturalist-open-data.s3.amazonaws.com/photos/1335743/medium.JPG	Truman Track, Punakaiki	-42.090089	171.338501	10	Man O' Wars	Physalia	Animalia	117305		https://inaturalist-open-data.s3.amazonaws.com/photos/1335743/large.JPG	megalista	1	labeled	NA	NA	megalista
1078975	88d774ec-f3d6-4cbe-8805-5ea5ec0322e6	2014-11-15	2014-11-15 10:00:00 +0900	Wellington	59200	Anne Jackson	2014-11-18 06:32:09 +0900	CC-BY-NC	http://naturewatch.org.nz/observations/1078975	https://inaturalist-open-data.s3.amazonaws.com/photos/1354584/medium.jpg	Paekakariki beach	-40.988056	174.950989	199	Physalia minuta	Physalia minuta	Animalia	1631518	minuta	https://inaturalist-open-data.s3.amazonaws.com/photos/1354584/large.jpg	megalista	0.387994259595871	predicted	NA	NA	megalista
1081708	52779673-d5d1-4443-9a48-ba1dea9853a2	2012-07-16		Central Time (US & Canada)	63310	Jennifer Linde	2014-11-19 22:51:06 +0900	CC-BY-NC	http://www.inaturalist.org/observations/1081708	https://inaturalist-open-data.s3.amazonaws.com/photos/1358191/medium.JPG	Port Aransas, Texas	27.815612	-97.064788	57	Man O' Wars	Physalia	Animalia	117305		https://inaturalist-open-data.s3.amazonaws.com/photos/1358191/large.JPG	physalis	0.897110998630524	predicted	NA	NA	physalis
1091816	9e686aca-bf37-4e62-8a96-73ebf16507da	2008-06-13		Madrid	63086	Fundación Tierra Ibérica	2014-11-25 02:30:50 +0900	CC-BY-NC	http://www.inaturalist.org/observations/1091816	https://inaturalist-open-data.s3.amazonaws.com/photos/1372387/medium.JPG	Kafountine	12.948725	-16.745478	NA	Fragata portuguesa	Physalia physalis	Animalia	117302	physalis	https://inaturalist-open-data.s3.amazonaws.com/photos/1372387/large.JPG	physalis	1	labeled	NA	NA	physalis
1124058	821472ea-e4df-45ec-b99f-51d5678aed17	2014-12-10	2014-12-10 06:42:49 +0900	Wellington	57857	Gillian Candler	2014-12-10 12:37:08 +0900	CC-BY	http://www.inaturalist.org/observations/1124058	https://static.inaturalist.org/photos/1412922/medium.jpg	50 Brendan Beach	-41.0285555	174.8973533333	NA	Man O' Wars	Physalia	Animalia	117305		https://static.inaturalist.org/photos/1412922/large.jpg	physalis	0.594379425048828	predicted	NA	NA	physalis
1150358	8ed46d36-ff20-465c-993e-36d28d0abf4a	2014-12-29	2014-12-29 14:36:00 +0900	Wellington	16490	Tony Wills	2014-12-29 19:14:01 +0900	CC-BY	http://naturewatch.org.nz/observations/1150358	https://inaturalist-open-data.s3.amazonaws.com/photos/1449256/medium.JPG	Princess Bay, Wellington	-41.345323	174.787277	50	Physalia minuta	Physalia minuta	Animalia	1631518	minuta	https://inaturalist-open-data.s3.amazonaws.com/photos/1449256/large.JPG	megalista	0.356766194105148	predicted	NA	NA	megalista
1150408	bb43b7a7-6c24-4c21-a646-2e973edd1c30	2014-12-16	2014-12-17 06:50:36 +0900	Central Time (US & Canada)	59721		2014-12-29 21:34:26 +0900		http://www.inaturalist.org/observations/1150408	https://static.inaturalist.org/photos/1449396/medium.jpg	Padre Island National Seashore, Kleberg County, US-TX, US	27.39653	-97.3087466667	NA	Man O' Wars	Physalia	Animalia	117305		https://static.inaturalist.org/photos/1449396/large.jpg	physalis	0.889885902404785	predicted	NA	NA	physalis
1154720	34afab97-4559-4fb8-a0ab-7a954bcd8eb1	2015-01-01	2015-01-01 15:46:38 +0900	Wellington	59272	Grant Crawford	2015-01-01 17:09:05 +0900	CC-BY-NC-SA	http://www.inaturalist.org/observations/1154720	https://inaturalist-open-data.s3.amazonaws.com/photos/1455652/medium.jpg	1–21 Marine Parade N, Foxton Beach, Manawatu-Wanganui, NZ	-40.4580783333	175.2154383333	NA	Southern Man-O-War	Physalia megalista	Animalia	1631519	megalista	https://inaturalist-open-data.s3.amazonaws.com/photos/1455652/large.jpg	megalista	1	labeled	NA	NA	megalista
1182744	3e3f72ab-e877-44b0-82a0-a632771331da	2015-01-04	2015-01-04 11:57:04 +0900	Auckland	1115	Jon Sullivan	2015-01-19 09:32:20 +0900	CC-BY	http://naturewatch.org.nz/observations/1182744	https://inaturalist-open-data.s3.amazonaws.com/photos/1493536/medium.jpg	Waimari Beach, Christchurch, Canterbury, New Zealand	-43.485796	172.724623	NA	Physalia minuta	Physalia minuta	Animalia	1631518	minuta	https://inaturalist-open-data.s3.amazonaws.com/photos/1493536/large.jpg	minuta	1	labeled	NA	NA	minuta
1182776	90752e58-f372-48ab-8851-771e108baa71	2015-01-16		Auckland	59227	Lisa Bennett	2015-01-19 09:47:30 +0900	CC-BY	http://naturewatch.org.nz/observations/1182776	https://inaturalist-open-data.s3.amazonaws.com/photos/1493592/medium.JPG	Lake Ferry	-41.394431	175.14352	563	Physalia minuta	Physalia minuta	Animalia	1631518	minuta	https://inaturalist-open-data.s3.amazonaws.com/photos/1493592/large.JPG	megalista	0.408269375562668	predicted	NA	NA	megalista
1187458	67a1f480-fb54-4a46-8cf1-283dfe9e21b1	2015-01-21	2015-01-21 20:35:00 +0900	Nairobi	68936		2015-01-22 03:07:51 +0900	CC-BY-NC	http://www.inaturalist.org/observations/1187458	https://inaturalist-open-data.s3.amazonaws.com/photos/1500000/medium.jpg	Msambweni, KE-KW, KE	-4.2581361005	39.5984149352	33	Physalia utriculus	Physalia utriculus	Animalia	1631517	utriculus	https://inaturalist-open-data.s3.amazonaws.com/photos/1500000/large.jpg	utriculus	0.729781985282898	predicted	NA	NA	utriculus
1195148	ed178ed7-e3ea-43a1-b007-18940da558db	2015-01-12	2015-01-12 11:29:53 +0900	Brisbane	65283	Tony Ladson	2015-01-26 17:27:12 +0900	CC-BY	http://www.inaturalist.org/observations/1195148	https://inaturalist-open-data.s3.amazonaws.com/photos/1509596/medium.jpg	Bastion Point Road	-37.5661416667	149.7634116667	NA	Indo-Pacific Man-O-War	Physalia utriculus	Animalia	1631517	utriculus	https://inaturalist-open-data.s3.amazonaws.com/photos/1509596/large.jpg	utriculus	1	labeled	NA	NA	utriculus
1199434	ec3115b6-f205-4e4c-8ba0-614b73883d82	2015-01-25		Auckland	58945	John Steel	2015-01-29 07:40:00 +0900	CC-BY-NC	http://naturewatch.org.nz/observations/1199434	https://inaturalist-open-data.s3.amazonaws.com/photos/1514941/medium.jpg	Long Beach, Dunedin, Otago	-45.754659	170.650506	5	Physalia minuta	Physalia minuta	Animalia	1631518	minuta	https://inaturalist-open-data.s3.amazonaws.com/photos/1514941/large.jpg	minuta	0.444771707057953	predicted	NA	NA	minuta
1199670	897812b5-3983-4176-bf40-4bf4b9be64a9	2015-01-04	2015-01-04 14:45:35 +0900	Wellington	16490	Tony Wills	2015-01-29 10:11:34 +0900	CC-BY	http://naturewatch.org.nz/observations/1199670	https://inaturalist-open-data.s3.amazonaws.com/photos/1515226/medium.JPG	Marine reserve, Princess Bay, Wellington	-41.344559	174.787242	50	Physalia minuta	Physalia minuta	Animalia	1631518	minuta	https://inaturalist-open-data.s3.amazonaws.com/photos/1515226/large.JPG	utriculus	0.481292963027954	predicted	NA	NA	utriculus
1250069	a1f28a68-560f-4084-9d78-61929c082b43	2014-03-19		Eastern Time (US & Canada)	75723	Nicholas Pollock	2015-02-22 07:44:54 +0900	CC-BY-NC	http://www.inaturalist.org/observations/1250069	https://inaturalist-open-data.s3.amazonaws.com/photos/1569385/medium.jpg	John U Lloyd Beach State Park	26.067934	-80.112586	1883	Portuguese Man o' War	Physalia physalis	Animalia	117302	physalis	https://inaturalist-open-data.s3.amazonaws.com/photos/1569385/large.jpg	physalis	0.853383183479309	predicted	NA	NA	physalis
1251582	a3369a11-7723-460d-bfed-56c5127ad2d4	2013-08-06		Central Time (US & Canada)	65652	Jim Varnum	2015-02-23 03:54:42 +0900	CC-BY-NC	http://www.inaturalist.org/observations/1251582	https://inaturalist-open-data.s3.amazonaws.com/photos/1571472/medium.jpg	Jamiaca Beach, Galveston Is., TX	29.180601	-94.973308	NA	Man O' Wars	Physalia	Animalia	117305		https://inaturalist-open-data.s3.amazonaws.com/photos/1571472/large.jpg	physalis	0.888824820518494	predicted	NA	NA	physalis
1251978	ceb181e6-fdbc-4f60-9801-ed89ede7b81b	2015-01-27	2015-01-27 07:14:11 +0900	Brisbane	71438		2015-02-23 06:42:21 +0900	CC-BY-NC	http://www.inaturalist.org/observations/1251978	https://inaturalist-open-data.s3.amazonaws.com/photos/1571932/medium.jpg	Richmond Valley Bal, AU-NS, AU	-29.10124716	153.43286417	3	Indo-Pacific Man-O-War	Physalia utriculus	Animalia	1631517	utriculus	https://inaturalist-open-data.s3.amazonaws.com/photos/1571932/large.jpg	utriculus	1	labeled	NA	NA	utriculus
1291835	3e44ccfa-23c0-4854-90db-4d6ce9717773	2015-03-14	2015-03-14 22:39:00 +0900	Eastern Time (US & Canada)	47430		2015-03-14 22:39:46 +0900	CC-BY-NC	http://www.inaturalist.org/observations/1291835	https://inaturalist-open-data.s3.amazonaws.com/photos/1620497/medium.jpg	3691 Rickenbacker Cswy, Key Biscayne, FL, US	25.752463	-80.146548	5	Portuguese Man o' War	Physalia physalis	Animalia	117302	physalis	https://inaturalist-open-data.s3.amazonaws.com/photos/1620497/large.jpg	physalis	0.893084824085236	predicted	NA	NA	physalis
1294484	fbc9c8db-8c67-4ab1-9889-1ba8a33f5767	2015-03-15	2015-03-16 00:21:04 +0900	Eastern Time (US & Canada)	82968		2015-03-16 00:28:14 +0900		http://www.inaturalist.org/observations/1294484	https://static.inaturalist.org/photos/1623903/medium.jpg	3691 Rickenbacker Cswy, Key Biscayne, FL, US	25.751721533	-80.1462453604	5	Portuguese Man o' War	Physalia physalis	Animalia	117302	physalis	https://static.inaturalist.org/photos/1623903/large.jpg	physalis	0.835288345813751	predicted	NA	NA	physalis
1300843	de465025-8b53-4902-be16-60fb3dcd745f	2015-03-15	2015-03-16 00:21:30 +0900	Eastern Time (US & Canada)	82970		2015-03-18 19:25:51 +0900		http://www.inaturalist.org/observations/1300843	https://static.inaturalist.org/photos/1632661/medium.jpg	3691 Rickenbacker Cswy, Key Biscayne, FL, US	25.751694	-80.146365	5	Portuguese Man o' War	Physalia physalis	Animalia	117302	physalis	https://static.inaturalist.org/photos/1632661/large.jpg	physalis	0.861930787563324	predicted	NA	NA	physalis
1305482	585afdd0-e3af-4ed6-beeb-53c04ba2a942	2015-03-14	2015-03-14 23:21:28 +0900	Eastern Time (US & Canada)	82695	Malena Barrios	2015-03-20 23:18:58 +0900		http://www.inaturalist.org/observations/1305482	https://static.inaturalist.org/photos/1638703/medium.jpg	3691 Rickenbacker Cswy, Key Biscayne, FL, US	25.752449	-80.146486	5	Portuguese Man o' War	Physalia physalis	Animalia	117302	physalis	https://static.inaturalist.org/photos/1638703/large.jpg	physalis	0.841692924499512	predicted	NA	NA	physalis
1307782	8264bd7e-a31f-4d02-9a26-cb02bba4bd5b	2015-03-01		Auckland	59227	Lisa Bennett	2015-03-21 17:56:08 +0900	CC-BY	http://naturewatch.org.nz/observations/1307782	https://inaturalist-open-data.s3.amazonaws.com/photos/1641907/medium.JPG	Oban, Stewart Island	-46.898465	168.131606	289	Physalia minuta	Physalia minuta	Animalia	1631518	minuta	https://inaturalist-open-data.s3.amazonaws.com/photos/1641907/large.JPG		0.649545609951019	corrected_inital		corrected_inital	utriculus
1340272	0a9e2d8f-0411-43c8-b462-d3960634a635	2015-03-26	2015-03-26 21:47:42 +0900	Central Time (US & Canada)	65690		2015-03-26 22:54:01 +0900	CC-BY-NC	http://www.inaturalist.org/observations/1340272	https://inaturalist-open-data.s3.amazonaws.com/photos/1664075/medium.jpg	15400 Emerald Coast Pkwy, Destin, FL, US	30.383341	-86.452822	5	Man O' Wars	Physalia	Animalia	117305		https://inaturalist-open-data.s3.amazonaws.com/photos/1664075/large.jpg	utriculus	0.397672086954117	predicted	NA	NA	utriculus
1347015	3de372ca-0d9d-4d41-9408-59ea696ec5b2	2015-03-28	2015-03-29 15:16:07 +0900	Pacific Time (US & Canada)	84161	Jack Joseph Marden	2015-03-29 15:22:18 +0900	CC-BY-NC	http://www.inaturalist.org/observations/1347015	https://inaturalist-open-data.s3.amazonaws.com/photos/1666461/medium.jpg	Maui County, US-HI, US	20.8995647076	-156.4402665943	1376	Physalia utriculus	Physalia utriculus	Animalia	1631517	utriculus	https://inaturalist-open-data.s3.amazonaws.com/photos/1666461/large.jpg	utriculus	1	labeled	NA	NA	utriculus
1366880	424d27e6-0ce3-487b-8959-2e2d1692b653	2015-04-04		Auckland	5302	Colin Meurk	2015-04-05 16:52:03 +0900	CC-BY	http://naturewatch.org.nz/observations/1366880	https://inaturalist-open-data.s3.amazonaws.com/photos/1690935/medium.JPG	New Brighton, Christchurch	-43.504095	172.730527	50	Physalia minuta	Physalia minuta	Animalia	1631518	minuta	https://inaturalist-open-data.s3.amazonaws.com/photos/1690935/large.JPG		0.752440750598907	corrected_inital		corrected_inital	utriculus
1381488	4ee464a4-86e7-4a6b-8591-c3c823b7e5ce	2015-04-08	2015-04-09 06:26:40 +0900	Central Time (US & Canada)	18552	Theresa Bayoud	2015-04-10 13:54:20 +0900	CC-BY-NC-ND	http://www.inaturalist.org/observations/1381488	https://static.inaturalist.org/photos/1707116/medium.jpg	Port Aransas tx	27.814484	-97.063159	100	Man O' Wars	Physalia	Animalia	117305		https://static.inaturalist.org/photos/1707116/large.jpg	physalis	0.871929585933685	predicted	NA	NA	physalis
1384980	cd8852ac-26e9-4a93-9c82-f7069448c678	2015-04-11	2015-04-12 01:09:47 +0900	Eastern Time (US & Canada)	89463	Laura Le	2015-04-12 02:11:16 +0900		http://www.inaturalist.org/observations/1384980	https://static.inaturalist.org/photos/1711198/medium.jpg	3691 Rickenbacker Cswy, Key Biscayne, FL, US	25.752693	-80.146441	5	Portuguese Man o' War	Physalia physalis	Animalia	117302	physalis	https://static.inaturalist.org/photos/1711198/large.jpg	physalis	0.893306374549866	predicted	NA	NA	physalis
1395036	9cd8a51e-9b54-48cf-8ca3-3e43ef2b7b49	2015-04-08		Central Time (US & Canada)	19145	Erin Haase	2015-04-15 12:19:19 +0900	CC-BY-NC	http://www.inaturalist.org/observations/1395036	https://inaturalist-open-data.s3.amazonaws.com/photos/1724822/medium.JPG	Padre Island National Seashore	27.424156	-97.299184	20347	Man O' Wars	Physalia	Animalia	117305		https://inaturalist-open-data.s3.amazonaws.com/photos/1724822/large.JPG	physalis	0.895998358726501	predicted	NA	NA	physalis
1399145	f95a4008-920e-4a1b-b4c8-7aea4e3f0671	2015-02-18		Auckland	59227	Lisa Bennett	2015-04-17 11:35:58 +0900	CC-BY	http://naturewatch.org.nz/observations/1399145	https://inaturalist-open-data.s3.amazonaws.com/photos/1730484/medium.JPG	Karamea	-41.175602	172.103148	6580	Physalia minuta	Physalia minuta	Animalia	1631518	minuta	https://inaturalist-open-data.s3.amazonaws.com/photos/1730484/large.JPG	minuta	0.449371486902237	predicted	NA	NA	minuta
1404994	276b91f3-cda5-4ce9-82ed-34a75a293f4b	2015-04-18	2015-04-19 09:20:43 +0900	Central Time (US & Canada)	26669	Tim Guida	2015-04-19 15:59:31 +0900	CC-BY-NC	http://www.inaturalist.org/observations/1404994	https://inaturalist-open-data.s3.amazonaws.com/photos/1738095/medium.jpg	77982, Port Lavaca, TX, US	28.498168	-96.463214	50	Man O' Wars	Physalia	Animalia	117305		https://inaturalist-open-data.s3.amazonaws.com/photos/1738095/large.jpg	physalis	0.537509143352509	predicted	NA	NA	physalis
1459261	df157cb1-3914-4d76-b297-99def8ee68a2	2015-04-12	2015-04-12 08:59:37 +0900	Auckland	53219	Nicola Baines	2015-05-06 18:38:21 +0900	CC-BY-NC	http://www.inaturalist.org/observations/1459261	https://inaturalist-open-data.s3.amazonaws.com/photos/1809451/medium.jpg	Cape Conran Coastal Park	-37.800572	148.734566	1221	Man O' Wars	Physalia	Animalia	117305		https://inaturalist-open-data.s3.amazonaws.com/photos/1809451/large.jpg	utriculus	0.666709244251251	predicted	NA	NA	utriculus
1461742	acf7181f-3463-45b3-9cf2-63b65b82a1ce	2015-02-25		Auckland	59227	Lisa Bennett	2015-05-07 13:20:51 +0900	CC-BY	http://naturewatch.org.nz/observations/1461742	https://inaturalist-open-data.s3.amazonaws.com/photos/1812488/medium.JPG	Mason Bay, Rakiura	-46.964952	167.677889	805	Physalia minuta	Physalia minuta	Animalia	1631518	minuta	https://inaturalist-open-data.s3.amazonaws.com/photos/1812488/large.JPG	minuta	1	labeled	NA	NA	minuta
1480241	8503b3b1-0ba3-4b57-bfd7-9349399abe0c	2015-05-12	2015-05-12 20:13:33 +0900	Eastern Time (US & Canada)	14784	Marc Pickering	2015-05-12 21:50:51 +0900	CC-BY-NC	http://www.inaturalist.org/observations/1480241	https://inaturalist-open-data.s3.amazonaws.com/photos/1835111/medium.jpg	218–298 Young Ave, Cocoa Beach	28.3699166667	-80.6011583333	NA	Portuguese Man o' War	Physalia physalis	Animalia	117302	physalis	https://inaturalist-open-data.s3.amazonaws.com/photos/1835111/large.jpg	physalis	0.865364134311676	predicted	NA	NA	physalis
1501579	9b38b994-30df-4299-b095-6a80480ac01d	2015-05-16	2015-05-17 09:12:36 +0900	Central Time (US & Canada)	43772	Gerry Salmon	2015-05-18 00:01:18 +0900	CC-BY-NC	http://www.inaturalist.org/observations/1501579	https://inaturalist-open-data.s3.amazonaws.com/photos/1859790/medium.jpg	Mustang Island State Park, Corpus Christi, TX, US	27.66694	-97.17248	10	Man O' Wars	Physalia	Animalia	117305		https://inaturalist-open-data.s3.amazonaws.com/photos/1859790/large.jpg	physalis	0.893636584281921	predicted	NA	NA	physalis
1504450	cc3b0ec4-8316-4309-813e-e44db4c5ed0d	2015-05-17	2015-05-18 05:16:26 +0900	Eastern Time (US & Canada)	10794	Mary Ford	2015-05-18 11:17:59 +0900	CC-BY	http://www.inaturalist.org/observations/1504450	https://inaturalist-open-data.s3.amazonaws.com/photos/1863732/medium.jpg	Honolulu County, US-HI, US	21.35532318	-157.70725952	8	Physalia utriculus	Physalia utriculus	Animalia	1631517	utriculus	https://inaturalist-open-data.s3.amazonaws.com/photos/1863732/large.jpg	utriculus	1	labeled	NA	NA	utriculus
1524760	1c1aed75-723b-4075-a79a-ccc5c08039ce	2015-03-18		Athens	103308		2015-05-22 23:39:31 +0900	CC-BY-NC	http://www.inaturalist.org/observations/1524760	https://inaturalist-open-data.s3.amazonaws.com/photos/1889464/medium.jpg	Ponta Delgada, PT-AC, PT	37.73333	-25.66667	NA	Portuguese Man o' War	Physalia physalis	Animalia	117302	physalis	https://inaturalist-open-data.s3.amazonaws.com/photos/1889464/large.jpg	physalis	0.825419664382935	predicted	NA	NA	physalis
1604379	e828076b-16b9-475d-9a33-2f7203c1d669	2015-06-03	2015-06-04 11:01:35 +0900	Arizona	4727	Stephanie "Jo" Bowman	2015-06-08 07:23:17 +0900	CC-BY	http://www.inaturalist.org/observations/1604379	https://static.inaturalist.org/photos/1972766/medium.JPG	Guaymas, Sonora, México	27.9635527778	-111.004325	NA	Physalia utriculus	Physalia utriculus	Animalia	1631517	utriculus	https://static.inaturalist.org/photos/1972766/large.JPG	utriculus	0.844310164451599	predicted	NA	NA	utriculus
1664154	cce8cadb-d878-4585-a25c-ec33f5133e0f	2015-06-22		Auckland	59227	Lisa Bennett	2015-06-22 17:33:27 +0900	CC-BY	http://naturewatch.org.nz/observations/1664154	https://inaturalist-open-data.s3.amazonaws.com/photos/2032602/medium.JPG	Terakana Bay	-41.342499	174.812723	111	Southern Man-O-War	Physalia megalista	Animalia	1631519	megalista	https://inaturalist-open-data.s3.amazonaws.com/photos/2032602/large.JPG	megalista	0.83407062292099	predicted	NA	NA	megalista
1692135	ba34e48d-10b6-4ebd-9cc2-f1e14087dac7	2014-10-19		Pretoria	72695	Kyle Smith	2015-06-26 06:30:21 +0900	CC-BY-NC	http://www.inaturalist.org/observations/1692135	https://inaturalist-open-data.s3.amazonaws.com/photos/2048134/medium.JPG	Cape Point	-34.302972	18.437908	7869	Man O' Wars	Physalia	Animalia	117305		https://inaturalist-open-data.s3.amazonaws.com/photos/2048134/large.JPG	megalista	0.825905621051788	predicted	NA	NA	megalista
